iter	Passed	Remaining
417	3536	64142
418	3543	64108
419	3560	64263
420	3572	64321
421	3586	64406
422	3599	64474
423	3607	64450
424	3618	64498
425	3634	64616
426	3641	64591
427	3652	64627
428	3660	64593
429	3668	64583
430	3673	64520
431	3679	64465
432	3684	64388
433	3689	64315
434	3696	64276
435	3704	64267
436	3709	64198
437	3716	64166
438	3723	64127
439	3730	64103
440	3738	64078
441	3743	64013
442	3750	63979
443	3762	64025
444	3773	64061
445	3788	64172
446	3799	64194
447	3806	64171
448	3816	64180
449	3826	64206
450	3836	64211
451	3845	64219
452	3854	64220
453	3864	64233
454	3875	64271
455	3885	64281
456	3895	64289
457	3904	64288
458	3915	64323
459	3920	64257
460	3928	64236
461	3934	64199
462	3941	64168
463	3947	64119
464	3952	64054
465	3961	64052
466	3968	64012
467	3976	64005
468	3985	63991
469	3993	63977
470	4001	63956
471	4008	63935
472	4015	63901
473	4024	63893
474	4031	63868
475	4040	63864
476	4048	63850
477	4054	63796
478	4060	63760
479	4066	63711
480	4077	63732
481	4098	63929
482	4114	64041
483	4131	64164
484	4159	64445
485	4189	64776
486	4208	64920
487	4221	64975
488	4230	64977
489	4243	65031
490	4248	64972
491	4258	64978
492	4263	64924
493	4272	64914
494	4278	64861
495	4284	64816
496	4291	64782
497	4296	64722
498	4305	64713
499	4310	64658
500	4317	64630
501	4324	64585
502	4329	64532
503	4338	64527
504	4346	64503
505	4358	64543
506	4366	64532
507	4374	64509
508	4380	64463
509	4387	64442
510	4393	64392
511	4404	64421
512	4415	64448
513	4424	64440
514	4434	64456
515	4443	64445
516	4457	64513
517	4469	64554
518	4480	64585
519	4488	64566
520	4499	64590
521	4506	64561
522	4518	64599
523	4529	64616
524	4537	64610
525	4547	64622
526	4555	64605
527	4565	64603
528	4570	64550
529	4577	64510
530	4583	64475
531	4588	64418
532	4597	64414
533	4603	64362
534	4610	64332
535	4617	64296
536	4622	64236
537	4631	64233
538	4636	64179
539	4646	64192
540	4654	64172
541	4666	64205
542	4673	64176
543	4683	64187
544	4694	64212
545	4701	64191
546	4716	64261
547	4727	64288
548	4735	64268
549	4746	64296
550	4758	64333
551	4767	64332
552	4779	64359
553	4789	64379
554	4801	64408
555	4811	64416
556	4818	64382
557	4826	64376
558	4831	64317
559	4836	64261
560	4842	64216
561	4847	64155
562	4852	64096
563	4857	64043
564	4861	63978
565	4867	63924
566	4873	63887
567	4882	63884
568	4892	63890
569	4903	63917
570	4913	63922
571	4922	63926
572	4931	63922
573	4946	63994
574	4956	64002
575	4965	63996
576	4979	64057
577	4988	64061
578	4999	64074
579	5010	64104
580	5023	64144
581	5033	64152
582	5043	64167
583	5051	64147
584	5059	64131
585	5068	64122
586	5079	64150
587	5091	64182
588	5099	64158
589	5109	64174
590	5131	64335
591	5156	64530
592	5176	64663
593	5193	64756
594	5206	64792
595	5213	64763
596	5219	64721
597	5225	64683
598	5232	64645
599	5238	64605
600	5245	64578
601	5251	64541
602	5258	64511
603	5265	64474
604	5271	64431
605	5278	64402
606	5284	64365
607	5290	64327
608	5295	64270
609	5300	64208
610	5304	64147
611	5308	64087
612	5313	64027
613	5317	63964
614	5321	63904
615	5326	63847
616	5331	63790
617	5335	63731
618	5340	63684
619	5345	63629
620	5349	63570
621	5354	63511
622	5359	63456
623	5363	63396
624	5367	63337
625	5372	63284
626	5378	63248
627	5383	63193
628	5387	63136
629	5393	63095
630	5398	63045
631	5402	62987
632	5407	62934
633	5411	62877
634	5416	62821
635	5421	62768
636	5425	62715
637	5429	62657
638	5434	62601
639	5439	62555
640	5443	62499
641	5448	62443
642	5452	62388
643	5457	62334
644	5463	62301
645	5468	62247
646	5472	62196
647	5477	62140
648	5481	62089
649	5487	62046
650	5493	62014
651	5498	61970
652	5503	61920
653	5510	61892
654	5515	61847
655	5524	61848
656	5533	61844
657	5548	61905
658	5556	61893
659	5569	61944
660	5582	61979
661	5592	61987
662	5601	61987
663	5613	62015
664	5625	62053
665	5639	62102
666	5649	62114
667	5660	62131
668	5673	62168
669	5683	62175
670	5692	62174
671	5699	62154
672	5707	62140
673	5715	62126
674	5723	62107
675	5730	62081
676	5737	62057
677	5745	62044
678	5750	62003
679	5757	61978
680	5763	61945
681	5772	61942
682	5778	61908
683	5787	61903
684	5793	61866
685	5800	61843
686	5806	61809
687	5812	61777
688	5818	61745
689	5824	61709
690	5830	61675
691	5836	61641
692	5842	61606
693	5849	61580
694	5855	61541
695	5861	61516
696	5868	61487
697	5874	61450
698	5880	61425
699	5886	61391
700	5893	61364
701	5899	61333
702	5905	61299
703	5912	61270
704	5918	61246
705	5928	61249
706	5934	61214
707	5938	61167
708	5943	61120
709	5948	61074
710	5952	61026
711	5957	60976
712	5961	60927
713	5965	60877
714	5969	60827
715	5974	60780
716	5979	60734
717	5983	60685
718	5987	60635
719	5992	60588
720	5997	60545
721	6002	60509
722	6008	60474
723	6014	60444
724	6022	60435
725	6029	60411
726	6035	60383
727	6042	60359
728	6048	60329
729	6055	60309
730	6065	60319
731	6079	60359
732	6091	60389
733	6099	60380
734	6106	60356
735	6112	60329
736	6120	60319
737	6135	60377
738	6147	60400
739	6168	60517
740	6180	60549
741	6185	60502
742	6189	60458
743	6194	60413
744	6198	60367
745	6203	60320
746	6207	60273
747	6212	60226
748	6216	60178
749	6220	60135
750	6226	60097
751	6231	60057
752	6235	60010
753	6239	59962
754	6243	59916
755	6248	59869
756	6252	59825
757	6257	59785
758	6263	59752
759	6269	59720
760	6275	59691
761	6280	59659
762	6287	59633
763	6293	59603
764	6298	59572
765	6305	59547
766	6311	59517
767	6317	59491
768	6323	59463
769	6331	59453
770	6338	59427
771	6343	59395
772	6349	59366
773	6356	59342
774	6362	59317
775	6368	59288
776	6374	59261
777	6382	59250
778	6389	59227
779	6395	59200
780	6402	59179
781	6408	59155
782	6415	59133
783	6422	59109
784	6427	59071
785	6432	59041
786	6437	59002
787	6441	58957
788	6445	58912
789	6450	58872
790	6455	58832
791	6459	58790
792	6464	58752
793	6469	58712
794	6473	58669
795	6477	58625
796	6482	58588
797	6487	58546
798	6491	58504
799	6495	58462
800	6500	58420
801	6504	58379
802	6510	58349
803	6516	58327
804	6522	58299
805	6529	58278
806	6536	58260
807	6542	58230
808	6548	58204
809	6554	58177
810	6559	58149
811	6565	58122
812	6571	58095
813	6577	58068
814	6583	58043
815	6589	58015
816	6595	57991
817	6602	57967
818	6608	57939
819	6614	57915
820	6620	57895
821	6627	57870
822	6632	57841
823	6638	57814
824	6644	57789
825	6650	57761
826	6656	57733
827	6662	57709
828	6667	57678
829	6672	57637
830	6677	57602
831	6681	57565
832	6686	57526
833	6690	57487
834	6695	57449
835	6699	57410
836	6703	57370
837	6708	57331
838	6712	57293
839	6716	57253
840	6721	57213
841	6726	57181
842	6731	57153
843	6736	57116
844	6741	57086
845	6747	57060
846	6753	57038
847	6760	57021
848	6767	56999
849	6773	56979
850	6780	56956
851	6786	56933
852	6792	56914
853	6799	56892
854	6805	56869
855	6811	56846
856	6817	56820
857	6823	56799
858	6829	56776
859	6835	56752
860	6841	56730
861	6847	56705
862	6853	56679
863	6859	56654
864	6865	56630
865	6871	56607
866	6880	56606
867	6886	56583
868	6892	56561
869	6900	56552
870	6907	56533
871	6912	56507
872	6917	56469
873	6922	56437
874	6926	56401
875	6930	56364
876	6935	56328
877	6939	56291
878	6943	56254
879	6948	56218
880	6953	56184
881	6957	56148
882	6961	56111
883	6966	56075
884	6971	56045
885	6975	56011
886	6980	55975
887	6984	55940
888	6989	55905
889	6993	55869
890	6997	55834
891	7002	55801
892	7007	55768
893	7011	55731
894	7015	55696
895	7020	55662
896	7024	55626
897	7029	55592
898	7033	55558
899	7038	55525
900	7043	55495
901	7051	55486
902	7057	55467
903	7066	55466
904	7073	55455
905	7085	55476
906	7098	55514
907	7112	55550
908	7125	55585
909	7135	55596
910	7142	55576
911	7149	55562
912	7162	55595
913	7169	55582
914	7176	55565
915	7182	55549
916	7189	55535
917	7196	55517
918	7202	55499
919	7208	55475
920	7215	55456
921	7221	55435
922	7227	55412
923	7234	55400
924	7240	55377
925	7245	55349
926	7251	55327
927	7257	55308
928	7263	55284
929	7269	55264
930	7275	55239
931	7282	55226
932	7287	55197
933	7293	55174
934	7298	55149
935	7304	55125
936	7310	55102
937	7317	55091
938	7325	55083
939	7333	55081
940	7341	55070
941	7349	55066
942	7357	55063
943	7366	55061
944	7375	55060
945	7383	55059
946	7391	55047
947	7400	55051
948	7408	55045
949	7420	55067
950	7431	55083
951	7438	55069
952	7446	55065
953	7454	55058
954	7461	55046
955	7468	55031
956	7475	55013
957	7480	54989
958	7486	54965
959	7491	54935
960	7496	54906
961	7500	54875
962	7508	54867
963	7513	54838
964	7518	54810
965	7522	54778
966	7527	54750
967	7532	54721
968	7537	54692
969	7542	54663
970	7547	54632
971	7551	54599
972	7555	54565
973	7560	54541
974	7567	54521
975	7573	54501
976	7579	54480
977	7584	54458
978	7591	54440
979	7597	54420
980	7602	54397
981	7611	54393
982	7616	54371
983	7622	54351
984	7628	54331
985	7635	54312
986	7641	54298
987	7647	54276
988	7653	54255
989	7661	54250
990	7667	54231
991	7673	54212
992	7679	54192
993	7686	54173
994	7692	54157
995	7698	54138
996	7704	54120
997	7711	54103
998	7717	54084
999	7723	54063
1000	7727	54033
1001	7732	54001
1002	7736	53970
1003	7740	53940
1004	7745	53909
1005	7749	53877
1006	7754	53849
1007	7758	53819
1008	7763	53788
1009	7767	53757
1010	7772	53729
1011	7776	53698
1012	7781	53669
1013	7785	53641
1014	7790	53611
1015	7794	53581
1016	7799	53551
1017	7804	53524
1018	7810	53505
1019	7815	53485
1020	7822	53473
1021	7830	53468
1022	7838	53459
1023	7845	53449
1024	7852	53435
1025	7859	53423
1026	7865	53406
1027	7872	53392
1028	7880	53386
1029	7887	53372
1030	7893	53356
1031	7900	53341
1032	7906	53322
1033	7910	53294
1034	7915	53264
1035	7919	53235
1036	7923	53204
1037	7928	53174
1038	7932	53145
1039	7937	53119
1040	7941	53090
1041	7945	53059
1042	7950	53032
1043	7955	53004
1044	7959	52975
1045	7963	52945
1046	7968	52917
1047	7972	52889
1048	7977	52860
1049	7982	52834
1050	7986	52806
1051	7992	52783
1052	7996	52756
1053	8001	52728
1054	8005	52699
1055	8010	52677
1056	8015	52653
1057	8021	52629
1058	8025	52601
1059	8029	52572
1060	8035	52552
1061	8041	52535
1062	8048	52526
1063	8055	52512
1064	8063	52506
1065	8069	52489
1066	8076	52476
1067	8085	52477
1068	8091	52463
1069	8099	52458
1070	8106	52444
1071	8116	52451
1072	8122	52435
1073	8128	52420
1074	8134	52398
1075	8138	52370
1076	8142	52343
1077	8147	52315
1078	8151	52286
1079	8156	52259
1080	8160	52232
1081	8164	52204
1082	8169	52176
1083	8173	52148
1084	8178	52126
1085	8183	52102
1086	8187	52073
1087	8192	52045
1088	8196	52018
1089	8202	52000
1090	8207	51978
1091	8213	51957
1092	8218	51938
1093	8223	51913
1094	8229	51894
1095	8234	51868
1096	8238	51842
1097	8243	51817
1098	8247	51791
1099	8252	51763
1100	8256	51735
1101	8261	51715
1102	8267	51693
1103	8272	51672
1104	8277	51648
1105	8282	51625
1106	8286	51599
1107	8291	51573
1108	8295	51547
1109	8299	51519
1110	8304	51494
1111	8310	51474
1112	8314	51448
1113	8319	51426
1114	8325	51408
1115	8330	51383
1116	8334	51357
1117	8338	51330
1118	8343	51305
1119	8347	51278
1120	8351	51251
1121	8356	51227
1122	8361	51202
1123	8365	51177
1124	8370	51151
1125	8375	51128
1126	8379	51104
1127	8384	51081
1128	8389	51058
1129	8394	51033
1130	8398	51006
1131	8403	50982
1132	8407	50958
1133	8412	50937
1134	8417	50910
1135	8422	50892
1136	8427	50870
1137	8432	50844
1138	8436	50818
1139	8441	50795
1140	8445	50769
1141	8449	50742
1142	8454	50720
1143	8459	50696
1144	8463	50670
1145	8468	50645
1146	8472	50623
1147	8477	50597
1148	8481	50572
1149	8486	50550
1150	8490	50525
1151	8495	50498
1152	8499	50473
1153	8504	50450
1154	8508	50426
1155	8513	50401
1156	8517	50375
1157	8522	50352
1158	8526	50329
1159	8530	50303
1160	8536	50284
1161	8541	50266
1162	8546	50244
1163	8551	50221
1164	8556	50200
1165	8561	50177
1166	8566	50155
1167	8571	50134
1168	8575	50109
1169	8579	50086
1170	8584	50064
1171	8589	50039
1172	8593	50014
1173	8597	49990
1174	8602	49970
1175	8607	49945
1176	8611	49922
1177	8616	49898
1178	8620	49874
1179	8625	49850
1180	8629	49825
1181	8633	49802
1182	8638	49778
1183	8643	49756
1184	8648	49736
1185	8652	49712
1186	8657	49688
1187	8661	49663
1188	8665	49640
1189	8670	49618
1190	8675	49595
1191	8679	49571
1192	8684	49549
1193	8688	49528
1194	8693	49504
1195	8697	49480
1196	8702	49457
1197	8706	49433
1198	8710	49409
1199	8715	49386
1200	8719	49363
1201	8724	49340
1202	8728	49315
1203	8733	49295
1204	8749	49339
1205	8755	49325
1206	8761	49308
1207	8767	49296
1208	8772	49276
1209	8777	49255
1210	8783	49238
1211	8787	49214
1212	8791	49191
1213	8796	49168
1214	8800	49145
1215	8804	49121
1216	8809	49098
1217	8813	49076
1218	8818	49054
1219	8822	49032
1220	8827	49009
1221	8831	48985
1222	8836	48963
1223	8840	48942
1224	8845	48921
1225	8849	48898
1226	8854	48875
1227	8860	48859
1228	8864	48837
1229	8869	48816
1230	8874	48799
1231	8879	48780
1232	8884	48760
1233	8889	48739
1234	8894	48720
1235	8899	48701
1236	8903	48680
1237	8908	48658
1238	8912	48634
1239	8917	48613
1240	8921	48590
1241	8926	48568
1242	8930	48546
1243	8934	48524
1244	8939	48501
1245	8943	48480
1246	8948	48459
1247	8952	48436
1248	8956	48413
1249	8961	48391
1250	8966	48371
1251	8970	48349
1252	8975	48328
1253	8979	48306
1254	8983	48283
1255	8988	48260
1256	8992	48241
1257	8997	48220
1258	9001	48197
1259	9006	48175
1260	9010	48154
1261	9015	48133
1262	9019	48112
1263	9026	48102
1264	9035	48105
1265	9042	48098
1266	9050	48097
1267	9056	48083
1268	9061	48065
1269	9066	48045
1270	9071	48026
1271	9076	48006
1272	9081	47989
1273	9087	47979
1274	9095	47972
1275	9102	47964
1276	9108	47955
1277	9115	47945
1278	9121	47934
1279	9128	47925
1280	9133	47907
1281	9139	47893
1282	9143	47871
1283	9148	47850
1284	9152	47828
1285	9157	47807
1286	9161	47786
1287	9165	47764
1288	9170	47742
1289	9175	47725
1290	9179	47703
1291	9183	47681
1292	9188	47663
1293	9193	47642
1294	9197	47622
1295	9202	47602
1296	9208	47588
1297	9212	47569
1298	9217	47550
1299	9222	47532
1300	9227	47512
1301	9232	47496
1302	9238	47481
1303	9243	47464
1304	9248	47446
1305	9252	47426
1306	9257	47406
1307	9262	47386
1308	9266	47365
1309	9271	47345
1310	9275	47325
1311	9279	47303
1312	9284	47282
1313	9288	47261
1314	9292	47240
1315	9297	47219
1316	9302	47204
1317	9307	47184
1318	9311	47164
1319	9315	47143
1320	9320	47124
1321	9324	47103
1322	9329	47082
1323	9334	47065
1324	9339	47049
1325	9343	47029
1326	9349	47013
1327	9353	46995
1328	9358	46974
1329	9362	46954
1330	9367	46934
1331	9371	46914
1332	9376	46894
1333	9380	46873
1334	9384	46854
1335	9389	46834
1336	9393	46813
1337	9398	46793
1338	9403	46779
1339	9408	46760
1340	9412	46739
1341	9417	46720
1342	9421	46701
1343	9425	46680
1344	9430	46660
1345	9434	46640
1346	9439	46620
1347	9443	46602
1348	9449	46587
1349	9453	46568
1350	9458	46548
1351	9462	46530
1352	9468	46516
1353	9472	46496
1354	9477	46476
1355	9482	46459
1356	9486	46440
1357	9490	46420
1358	9495	46400
1359	9499	46382
1360	9504	46362
1361	9508	46342
1362	9514	46328
1363	9518	46309
1364	9523	46290
1365	9527	46270
1366	9532	46252
1367	9536	46233
1368	9541	46216
1369	9547	46203
1370	9552	46186
1371	9557	46169
1372	9562	46153
1373	9567	46136
1374	9571	46118
1375	9576	46101
1376	9581	46083
1377	9585	46064
1378	9590	46044
1379	9594	46026
1380	9598	46006
1381	9603	45987
1382	9607	45968
1383	9612	45950
1384	9617	45935
1385	9622	45916
1386	9626	45898
1387	9631	45880
1388	9635	45861
1389	9639	45840
1390	9644	45822
1391	9648	45804
1392	9653	45784
1393	9657	45765
1394	9662	45750
1395	9667	45735
1396	9672	45715
1397	9676	45697
1398	9681	45679
1399	9685	45660
1400	9689	45640
1401	9694	45623
1402	9698	45604
1403	9703	45587
1404	9708	45569
1405	9712	45550
1406	9716	45531
1407	9721	45513
1408	9725	45495
1409	9732	45485
1410	9736	45467
1411	9740	45448
1412	9745	45429
1413	9749	45411
1414	9753	45392
1415	9758	45375
1416	9763	45356
1417	9767	45338
1418	9771	45319
1419	9776	45302
1420	9781	45286
1421	9785	45267
1422	9790	45249
1423	9794	45231
1424	9799	45215
1425	9804	45197
1426	9808	45180
1427	9813	45162
1428	9817	45143
1429	9821	45125
1430	9826	45108
1431	9831	45092
1432	9838	45085
1433	9843	45072
1434	9848	45054
1435	9852	45036
1436	9857	45020
1437	9862	45006
1438	9867	44991
1439	9873	44979
1440	9881	44979
1441	9886	44962
1442	9892	44950
1443	9896	44933
1444	9901	44917
1445	9907	44906
1446	9912	44889
1447	9916	44870
1448	9921	44854
1449	9925	44836
1450	9930	44819
1451	9934	44801
1452	9939	44784
1453	9943	44766
1454	9947	44748
1455	9952	44730
1456	9957	44715
1457	9961	44697
1458	9967	44687
1459	9973	44675
1460	9977	44658
1461	9982	44640
1462	9987	44624
1463	9991	44607
1464	9995	44589
1465	10000	44571
1466	10005	44556
1467	10009	44539
1468	10015	44528
1469	10028	44549
1470	10035	44541
1471	10042	44535
1472	10048	44525
1473	10057	44527
1474	10064	44521
1475	10076	44537
1476	10093	44576
1477	10108	44603
1478	10115	44601
1479	10124	44602
1480	10130	44593
1481	10142	44607
1482	10150	44604
1483	10157	44601
1484	10166	44601
1485	10175	44603
1486	10182	44597
1487	10189	44591
1488	10195	44583
1489	10200	44568
1490	10209	44571
1491	10220	44581
1492	10227	44577
1493	10238	44587
1494	10245	44581
1495	10251	44571
1496	10258	44563
1497	10265	44555
1498	10274	44561
1499	10281	44554
1500	10289	44549
1501	10295	44541
1502	10303	44537
1503	10310	44531
1504	10315	44516
1505	10322	44511
1506	10329	44506
1507	10337	44501
1508	10343	44494
1509	10349	44480
1510	10355	44472
1511	10362	44464
1512	10369	44459
1513	10377	44456
1514	10385	44457
1515	10392	44449
1516	10397	44435
1517	10405	44432
1518	10410	44415
1519	10416	44407
1520	10420	44389
1521	10428	44384
1522	10433	44373
1523	10438	44356
1524	10443	44341
1525	10448	44329
1526	10454	44315
1527	10459	44300
1528	10465	44291
1529	10472	44287
1530	10477	44272
1531	10485	44270
1532	10493	44265
1533	10500	44261
1534	10507	44255
1535	10512	44240
1536	10519	44234
1537	10525	44225
1538	10534	44225
1539	10541	44219
1540	10548	44214
1541	10555	44208
1542	10560	44193
1543	10569	44196
1544	10577	44190
1545	10588	44203
1546	10597	44203
1547	10606	44208
1548	10615	44210
1549	10624	44210
1550	10633	44213
1551	10641	44211
1552	10650	44212
1553	10657	44207
1554	10664	44202
1555	10671	44195
1556	10677	44183
1557	10685	44182
1558	10693	44180
1559	10699	44171
1560	10705	44159
1561	10712	44154
1562	10719	44147
1563	10725	44134
1564	10731	44126
1565	10737	44116
1566	10744	44111
1567	10751	44104
1568	10759	44100
1569	10765	44090
1570	10770	44076
1571	10777	44071
1572	10784	44065
1573	10790	44054
1574	10796	44044
1575	10801	44028
1576	10808	44024
1577	10820	44034
1578	10830	44041
1579	10835	44027
1580	10842	44022
1581	10847	44006
1582	10852	43991
1583	10858	43982
1584	10863	43967
1585	10867	43951
1586	10875	43945
1587	10882	43939
1588	10887	43926
1589	10894	43920
1590	10902	43919
1591	10910	43915
1592	10918	43912
1593	10925	43908
1594	10933	43904
1595	10940	43900
1596	10946	43890
1597	10957	43899
1598	10967	43902
1599	10979	43917
1600	10992	43934
1601	11007	43961
1602	11022	43988
1603	11036	44009
1604	11045	44008
1605	11056	44019
1606	11064	44017
1607	11078	44039
1608	11104	44108
1609	11115	44115
1610	11124	44119
1611	11129	44104
1612	11140	44111
1613	11145	44098
1614	11153	44097
1615	11159	44084
1616	11165	44073
1617	11174	44076
1618	11180	44064
1619	11189	44066
1620	11195	44056
1621	11204	44056
1622	11210	44048
1623	11221	44055
1624	11226	44042
1625	11233	44037
1626	11240	44029
1627	11245	44014
1628	11254	44016
1629	11259	44003
1630	11269	44008
1631	11275	43996
1632	11282	43990
1633	11288	43980
1634	11293	43967
1635	11303	43970
1636	11308	43954
1637	11319	43963
1638	11324	43951
1639	11332	43946
1640	11336	43930
1641	11341	43916
1642	11348	43909
1643	11353	43892
1644	11357	43877
1645	11364	43869
1646	11370	43858
1647	11376	43847
1648	11382	43839
1649	11389	43832
1650	11396	43827
1651	11404	43822
1652	11412	43819
1653	11418	43808
1654	11426	43808
1655	11434	43803
1656	11442	43802
1657	11451	43803
1658	11461	43809
1659	11469	43806
1660	11478	43805
1661	11486	43802
1662	11494	43802
1663	11501	43794
1664	11512	43802
1665	11520	43798
1666	11528	43796
1667	11533	43781
1668	11537	43766
1669	11544	43756
1670	11548	43740
1671	11553	43725
1672	11559	43717
1673	11564	43700
1674	11568	43685
1675	11574	43673
1676	11579	43657
1677	11583	43642
1678	11588	43629
